133;120;235;152;land;false;plains;1
134;221;225;227;land;false;plains;1
135;225;245;203;land;true;plains;1
136;248;226;225;land;false;plains;1
137;232;139;187;land;false;plains;1
138;144;183;193;land;false;plains;1
139;213;250;222;land;true;urban;1
140;165;179;179;land;false;plains;1
141;99;200;210;land;false;plains;1
142;42;245;227;land;false;plains;1
143;207;241;53;land;false;plains;1
144;207;115;236;land;true;plains;1
145;228;253;239;land;false;plains;1
146;193;220;187;land;false;plains;1
147;77;190;236;land;false;plains;1
148;134;236;237;land;false;plains;1
149;240;115;241;land;false;plains;1
150;252;154;123;land;false;plains;1
151;211;226;73;land;false;plains;1
152;229;193;192;land;true;plains;1
153;147;223;193;land;false;plains;1
154;170;247;196;land;false;plains;1
155;234;212;241;land;false;plains;1
156;92;209;224;land;false;plains;1
157;202;227;176;land;false;plains;1
158;226;196;191;land;false;plains;1
159;160;181;233;land;false;plains;1
160;233;162;145;land;false;plains;1
161;238;148;119;land;false;plains;1
162;222;252;51;land;true;plains;1
163;73;212;223;land;true;plains;1
164;187;132;212;land;false;plains;1
165;205;219;77;land;false;plains;1
166;224;245;127;land;false;plains;1
167;228;216;57;land;false;plains;1
168;231;82;248;land;false;plains;1
169;181;241;252;land;true;plains;1
170;246;36;253;land;false;plains;1
171;240;208;80;land;false;plains;1
172;238;231;94;land;false;plains;1
173;237;154;160;land;false;plains;1
174;196;85;228;land;false;plains;1
175;205;188;175;land;false;plains;1
176;158;225;193;land;false;plains;1
177;149;150;233;land;false;plains;1
178;202;223;198;land;false;plains;1
179;230;50;241;land;true;plains;1
180;237;175;149;land;false;plains;1
181;158;216;214;land;false;plains;1
182;253;140;242;land;true;plains;1
183;162;237;215;land;false;plains;1
184;175;167;245;land;false;plains;1
185;135;232;190;land;false;plains;1
186;224;68;212;land;false;plains;1
187;68;220;215;land;false;plains;1
188;133;221;182;land;false;plains;1
189;177;137;195;land;false;plains;1
190;211;247;219;land;false;plains;1
191;250;12;241;land;false;plains;1
192;245;176;181;land;false;plains;1
193;233;150;221;land;false;plains;1
194;136;214;195;land;false;plains;1
195;205;75;241;land;false;plains;1
196;148;217;160;land;false;plains;1
197;220;143;141;land;false;plains;1
198;227;77;244;land;false;plains;1
199;199;155;230;land;false;plains;1
200;174;158;185;land;false;plains;1
201;197;96;247;land;false;plains;1
202;251;220;216;land;false;plains;1
203;219;84;245;land;false;plains;1
204;249;254;140;land;true;plains;1
205;77;217;218;land;true;plains;1
206;200;147;243;land;false;plains;1
207;242;48;226;land;false;plains;1
208;251;240;149;land;false;plains;1
209;181;180;163;land;false;plains;1
210;141;171;195;land;false;plains;1
211;169;166;200;land;false;urban;1
212;186;252;101;land;false;plains;1
213;202;216;176;land;false;plains;1
214;236;253;57;land;false;plains;1
215;186;196;126;land;false;plains;1
216;79;233;214;land;false;plains;1
217;174;129;252;land;false;plains;1
218;229;204;82;land;false;plains;1
219;202;245;149;land;false;plains;1
220;252;251;217;land;false;plains;1
221;80;221;217;land;false;plains;1
222;219;153;242;land;false;plains;1
223;186;215;149;land;false;plains;1
224;228;38;251;land;false;plains;1
225;233;247;107;land;false;plains;1
226;246;189;188;land;false;plains;1
227;134;245;210;land;false;plains;1
228;199;164;151;land;false;plains;1
229;243;79;220;land;false;plains;1
230;252;184;153;land;false;plains;1
231;234;111;188;land;false;plains;1
232;214;143;153;land;false;plains;1
233;155;251;111;land;false;plains;1
234;231;207;72;land;false;plains;1
235;217;235;158;land;false;plains;1
236;238;75;247;land;false;plains;1
237;251;190;149;land;false;plains;1
238;112;244;188;land;false;plains;1
239;197;134;223;land;false;plains;1
240;171;248;244;land;false;plains;1
241;156;194;230;land;false;plains;1
242;219;251;136;land;false;plains;1
243;226;204;151;land;false;plains;1
244;168;238;209;land;true;plains;1
245;238;214;236;land;false;plains;1
246;253;164;190;land;false;plains;1
247;253;237;244;land;false;plains;1
248;214;250;158;land;false;plains;1
249;190;210;149;land;false;plains;1
250;203;122;188;land;false;plains;1
251;158;196;209;land;false;plains;1
252;229;220;122;land;true;plains;1
253;227;182;210;land;false;plains;1
254;229;174;228;land;false;plains;1
255;158;132;217;land;false;plains;1
256;93;230;221;land;false;urban;1
257;246;253;168;land;false;plains;1
258;190;156;196;land;false;plains;1
259;111;254;201;land;false;plains;1
260;204;204;121;land;false;plains;1
261;200;189;254;land;false;plains;1
262;222;84;251;land;false;plains;1
263;234;198;195;land;false;plains;1
264;102;168;237;land;false;plains;1
265;195;218;208;land;false;plains;1
266;200;137;193;land;false;plains;1
267;195;221;200;land;false;plains;1
268;236;237;187;land;true;plains;1
269;180;235;199;land;false;urban;1
270;101;166;235;land;false;plains;1
271;218;180;212;land;false;plains;1
272;230;126;226;land;false;plains;1
273;214;233;131;land;true;plains;1
274;230;128;243;land;false;plains;1
275;204;230;95;land;false;plains;1
276;183;199;142;land;true;plains;1
277;33;252;237;land;false;plains;1
278;177;250;203;land;false;plains;1
279;195;189;213;land;false;plains;1
280;231;253;24;land;false;plains;1
281;86;214;235;land;true;plains;1
282;235;250;101;land;false;plains;1
283;172;160;178;land;false;plains;1
284;243;138;202;land;false;plains;1
285;151;170;185;land;false;plains;1
286;233;236;87;land;true;plains;1
287;139;160;226;land;true;plains;1
288;248;222;61;land;false;plains;1
289;245;242;50;land;false;plains;1
290;251;249;90;land;true;plains;1
291;250;239;177;land;false;plains;1
292;98;195;254;land;false;plains;1
293;223;95;240;land;false;plains;1
294;158;237;162;land;false;plains;1
295;233;194;253;land;false;plains;1
296;196;195;229;land;false;plains;1
297;209;131;174;land;false;plains;1
298;244;221;150;land;false;plains;1
299;182;239;85;land;false;plains;1
300;232;51;233;land;false;plains;1
301;165;145;239;land;false;plains;1
302;44;249;217;land;false;plains;1
303;173;249;143;land;false;plains;1
304;211;95;238;land;false;plains;1
305;147;117;251;land;true;plains;1
306;161;240;117;land;false;plains;1
307;193;213;253;land;false;plains;1
308;253;219;230;land;false;plains;1
309;170;233;158;land;false;plains;1
310;108;245;243;land;false;plains;1
311;118;207;226;land;false;plains;1
312;208;244;243;land;false;plains;1
313;214;169;238;land;false;plains;1
314;118;132;252;land;false;plains;1
315;224;136;240;land;false;plains;1
316;132;213;176;land;false;mountain;1
317;246;59;248;land;false;plains;1
318;217;125;240;land;false;plains;1
319;241;200;172;land;false;plains;1
320;199;201;182;land;false;plains;1
321;191;138;188;land;true;plains;1
322;219;240;67;land;false;plains;1
323;93;242;215;land;false;plains;1
324;115;205;195;land;false;plains;1
325;252;205;156;land;false;plains;1
326;126;224;247;land;false;plains;1
327;88;251;183;land;true;plains;1
328;161;226;242;land;false;marsh;1
329;230;195;197;land;false;plains;1
330;207;243;221;land;false;plains;1
331;254;71;194;land;false;plains;1
332;249;241;30;land;false;plains;1
333;186;222;248;land;true;plains;1
334;248;103;211;land;false;plains;1
335;183;189;227;land;true;plains;1
336;130;199;221;land;true;plains;1
337;220;233;216;land;false;plains;1
338;151;231;211;land;false;plains;1
339;209;240;243;land;false;plains;1
340;182;204;226;land;false;plains;1
341;177;251;230;land;false;plains;1
342;162;240;212;land;false;plains;1
343;254;204;228;land;false;plains;1
344;208;149;213;land;false;plains;1
345;217;157;208;land;false;plains;1
346;226;236;223;land;false;plains;1
347;232;146;228;land;false;plains;1
348;60;248;223;land;false;plains;1
349;243;125;161;land;false;desert;1
350;217;203;147;land;false;plains;1
351;252;105;243;land;true;plains;1
352;233;105;223;land;true;plains;1
353;133;240;156;land;false;plains;1
354;221;242;246;land;false;forest;1
355;241;250;208;land;false;plains;1
356;192;196;147;land;true;plains;1
357;191;96;254;land;false;plains;1
358;195;229;162;land;false;plains;1
359;113;254;204;land;false;plains;1
360;224;100;189;land;false;plains;1
361;105;230;240;land;false;plains;1
362;229;241;63;land;false;plains;1
363;223;248;209;land;false;plains;1
364;193;78;254;land;false;plains;1
365;227;249;213;land;false;plains;1
366;237;213;65;land;false;plains;1
367;213;225;168;land;false;plains;1
368;219;250;251;land;false;plains;1
369;223;106;220;land;false;plains;1
370;251;143;158;land;false;marsh;1
371;237;204;197;land;false;plains;1
372;236;194;210;land;true;plains;1
373;51;230;234;land;false;plains;1
374;152;241;171;land;false;plains;1
375;144;217;250;land;false;plains;1
376;240;90;222;land;false;plains;1
377;186;203;197;land;false;plains;1
378;247;114;184;land;false;plains;1
379;235;157;179;land;true;plains;1
380;83;254;215;land;false;plains;1
381;226;119;196;land;false;plains;1
382;223;146;167;land;false;plains;1
383;102;169;245;land;false;plains;1
384;190;89;246;land;false;plains;1
385;160;167;174;land;false;plains;1
386;190;166;210;land;false;plains;1
387;219;191;216;land;false;plains;1
388;156;251;138;land;false;plains;1
389;206;112;237;land;false;plains;1
390;220;110;215;land;false;plains;1
391;147;147;219;land;false;plains;1
392;251;78;241;land;false;plains;1
393;251;129;129;land;false;plains;1
394;236;133;203;land;false;plains;1
395;237;178;249;land;false;plains;1
396;221;209;85;land;false;plains;1
397;211;188;208;land;false;plains;1
398;231;214;73;land;false;plains;1
399;195;112;197;land;false;plains;1
400;237;238;137;land;false;plains;1
401;215;227;81;land;false;plains;1
402;125;187;191;land;true;plains;1
403;86;211;253;land;false;plains;1
404;129;254;178;land;false;plains;1
405;182;193;143;land;true;plains;1
406;226;240;179;land;false;plains;1
407;236;222;248;land;true;plains;1
408;221;101;193;land;false;plains;1
409;185;132;235;land;false;plains;1
410;206;203;204;land;false;plains;1
411;122;245;153;land;false;plains;1
412;78;222;243;land;false;plains;1
413;254;216;120;land;true;plains;1
414;185;195;172;land;false;plains;1
415;39;232;234;land;false;plains;1
416;193;136;210;land;false;plains;1
417;140;174;205;land;false;plains;1
418;148;217;187;land;false;plains;1
419;157;248;159;land;false;plains;1
420;188;253;188;land;false;desert;1
421;215;110;210;land;false;plains;1
422;199;231;149;land;false;plains;1
423;223;191;242;land;false;plains;1
424;236;222;145;land;false;plains;1
425;211;95;197;land;false;plains;1
426;246;247;224;land;false;plains;1
427;192;201;223;land;false;plains;1
428;254;196;84;land;true;plains;1
429;233;219;121;land;false;desert;1
430;192;181;228;land;true;plains;1
431;247;192;71;land;false;plains;1
432;99;235;243;land;false;marsh;1
433;113;224;226;land;true;plains;1
434;89;181;252;land;true;plains;1
435;165;187;176;land;false;plains;1
436;183;168;217;land;false;plains;1
437;199;187;165;land;false;plains;1
438;216;188;183;land;false;mountain;1
439;202;218;161;land;false;plains;1
440;244;125;162;land;true;plains;1
441;226;197;222;land;false;plains;1
442;236;153;195;land;false;plains;1
443;181;149;194;land;false;plains;1
444;212;211;143;land;true;plains;1
445;237;211;135;land;false;marsh;1
446;221;107;173;land;false;plains;1
447;89;250;243;land;false;plains;1
448;215;253;47;land;false;plains;1
449;249;231;143;land;false;plains;1
450;254;71;192;land;false;plains;1
451;236;230;104;land;true;plains;1
452;212;193;100;land;false;plains;1
453;237;169;247;land;false;plains;1
454;232;224;222;land;false;plains;1
455;162;211;197;land;false;plains;1
456;243;72;221;land;false;plains;1
457;110;209;195;land;false;plains;1
458;134;206;233;land;false;plains;1
459;242;212;93;land;false;plains;1
460;101;252;250;land;false;plains;1
461;115;212;245;land;false;plains;1
462;235;146;217;land;false;plains;1
463;118;252;188;land;false;plains;1
464;122;171;233;land;false;plains;1
465;214;242;177;land;true;plains;1
466;208;232;100;land;false;plains;1
467;127;179;230;land;true;plains;1
468;233;50;231;land;false;plains;1
469;248;132;168;land;false;plains;1
470;247;239;25;land;false;plains;1
471;254;215;150;land;false;plains;1
472;230;47;244;land;false;plains;1
473;252;123;176;land;false;plains;1
474;225;83;224;land;false;plains;1
475;245;193;197;land;false;desert;1
476;198;73;243;land;false;plains;1
477;238;254;14;land;false;plains;1
478;218;176;243;land;false;plains;1
479;171;188;166;land;false;plains;1
480;45;214;254;land;false;plains;1
481;170;216;120;land;false;plains;1
482;199;224;169;land;false;plains;1
483;221;92;202;land;true;plains;1
484;183;164;159;land;true;plains;1
485;46;229;238;land;true;plains;1
486;210;174;134;land;false;plains;1
487;251;163;121;land;false;plains;1
488;226;49;240;land;false;plains;1
489;233;82;192;land;false;plains;1
490;60;226;242;land;false;plains;1
491;134;193;227;land;false;plains;1
492;250;126;221;land;false;plains;1
493;214;250;187;land;false;desert;1
494;236;172;159;land;false;plains;1
495;177;249;240;land;false;plains;1
496;236;115;252;land;false;plains;1
497;165;165;181;land;true;plains;1
498;183;242;127;land;false;plains;1
499;228;190;95;land;false;plains;1
500;120;219;209;land;true;plains;1
501;157;166;199;land;false;plains;1
502;118;213;234;land;true;plains;1
503;170;230;125;land;false;mountain;1
504;87;241;190;land;false;plains;1
505;87;216;210;land;true;plains;1
506;251;165;110;land;false;forest;1
507;165;199;238;land;false;plains;1
508;123;158;225;land;false;plains;1
509;116;254;170;land;false;plains;1
510;138;189;177;land;false;plains;1
511;179;218;151;land;false;plains;1
512;141;216;161;land;false;plains;1
513;234;215;247;land;false;plains;1
514;33;246;253;land;false;plains;1
515;45;254;229;land;false;plains;1
516;215;250;176;land;false;plains;1
517;28;250;241;land;true;plains;1
518;81;206;242;land;false;plains;1
519;241;130;231;land;true;plains;1
520;240;51;250;land;false;plains;1
521;177;243;228;land;true;plains;1
522;200;210;103;land;true;plains;1
523;39;250;216;land;false;plains;1
524;215;93;242;land;false;plains;1
525;59;244;247;land;false;plains;1
526;188;210;113;land;false;plains;1
527;83;252;187;land;false;plains;1
528;166;182;176;land;true;plains;1
529;251;244;74;land;false;forest;1
530;190;234;186;land;false;urban;1
531;248;246;141;land;false;plains;1
532;135;175;202;land;false;plains;1
533;241;175;203;land;false;plains;1
534;52;238;245;land;false;plains;1
535;178;202;145;land;false;plains;1
536;190;223;201;land;false;plains;1
537;146;134;229;land;false;plains;1
538;117;236;200;land;false;plains;1
539;154;174;241;land;false;plains;1
540;57;217;236;land;true;plains;1
541;180;204;199;land;false;plains;1
542;253;148;112;land;false;plains;1
543;166;232;235;land;false;plains;1
544;63;250;235;land;true;plains;1
545;198;156;244;land;false;plains;1
546;215;137;202;land;false;plains;1
547;225;239;188;land;false;plains;1
548;254;24;236;land;false;plains;1
549;156;220;148;land;false;plains;1
550;175;184;160;land;false;plains;1
551;77;228;248;land;false;plains;1
552;217;174;149;land;false;plains;1
553;124;180;214;land;false;desert;1
554;80;189;239;land;false;plains;1
555;204;210;192;land;false;plains;1
556;181;253;197;land;false;plains;1
557;219;128;190;land;false;plains;1
558;244;54;223;land;true;plains;1
559;245;99;200;land;false;plains;1
560;216;167;193;land;false;plains;1
561;57;220;230;land;false;plains;1
562;155;218;212;land;false;plains;1
563;63;214;249;land;true;plains;1
564;157;226;208;land;false;plains;1
565;245;99;181;land;false;plains;1
566;228;61;253;land;false;plains;1
567;217;247;162;land;false;hills;1
568;234;79;226;land;false;plains;1
569;244;36;231;land;false;plains;1
570;203;245;133;land;false;plains;1
571;175;239;114;land;false;plains;1
572;180;223;121;land;false;plains;1
573;178;171;252;land;false;plains;1
574;248;200;116;land;false;plains;1
575;180;113;216;land;true;plains;1
576;58;252;227;land;false;plains;1
577;229;181;212;land;false;plains;1
578;246;161;177;land;false;plains;1
579;217;222;73;land;false;plains;1
580;99;253;225;land;false;plains;1
581;232;80;224;land;false;plains;1
582;166;218;131;land;false;plains;1
583;242;118;165;land;true;urban;1
584;223;222;203;land;false;plains;1
585;164;189;184;land;false;plains;1
586;226;248;83;land;false;plains;1
587;181;163;251;land;false;plains;1
588;115;191;228;land;false;plains;1
589;237;127;226;land;false;plains;1
590;156;181;219;land;false;plains;1
591;141;236;125;land;false;plains;1
592;238;144;167;land;false;plains;1
593;193;129;199;land;false;plains;1
594;160;176;209;land;true;plains;1
595;235;172;124;land;false;plains;1
596;253;103;231;land;false;plains;1
597;187;239;192;land;false;plains;1
598;142;152;239;land;false;plains;1
599;129;181;202;land;false;plains;1
600;69;247;210;land;true;plains;1
601;206;157;207;land;false;plains;1
602;184;242;178;land;true;plains;1
603;238;254;30;land;false;plains;1
604;168;192;207;land;false;plains;1
605;166;185;155;land;false;plains;1
606;251;206;193;land;false;plains;1
607;211;165;251;land;false;plains;1
608;204;98;243;land;false;plains;1
609;235;172;181;land;false;plains;1
610;185;247;85;land;false;plains;1
611;248;194;103;land;true;plains;1
612;209;234;230;land;false;plains;1
613;177;233;139;land;false;plains;1
614;253;247;209;land;false;plains;1
615;136;205;173;land;false;plains;1
616;182;247;118;land;false;plains;1
617;145;176;250;land;false;plains;1
618;216;170;155;land;false;plains;1
619;221;221;254;land;false;plains;1
620;232;162;111;land;false;plains;1
621;169;188;242;land;false;plains;1
622;221;146;182;land;true;plains;1
623;190;200;249;land;false;plains;1
624;212;254;161;land;false;plains;1
625;126;252;188;land;false;plains;1
626;194;176;177;land;false;plains;1
627;145;247;234;land;false;plains;1
628;134;252;250;land;true;plains;1
629;146;227;134;land;false;plains;1
630;203;162;155;land;false;plains;1
631;232;132;150;land;true;plains;1
632;176;243;164;land;false;plains;1
633;160;201;156;land;false;plains;1
634;142;237;162;land;false;plains;1
635;233;197;75;land;false;plains;1
636;239;118;206;land;true;plains;1
637;248;254;34;land;true;plains;1
638;169;232;192;land;false;plains;1
639;184;214;175;land;false;plains;1
640;177;131;229;land;false;plains;1
641;251;219;214;land;false;plains;1
642;206;227;253;land;true;plains;1
643;142;189;221;land;true;plains;1
644;113;239;228;land;false;plains;1
645;246;166;237;land;false;plains;1
646;247;81;213;land;false;hills;1
647;226;186;130;land;false;plains;1
648;222;227;215;land;false;plains;1
649;187;252;181;land;false;plains;1
650;253;113;238;land;false;plains;1
651;151;183;174;land;false;plains;1
652;236;238;239;land;true;plains;1
653;209;193;163;land;false;plains;1
654;242;134;214;land;false;plains;1
655;102;159;245;land;true;plains;1
656;209;190;169;land;false;desert;1
657;129;181;208;land;false;plains;1
658;176;221;220;land;false;plains;1
659;75;211;217;land;false;plains;1
660;220;248;73;land;false;plains;1
661;216;235;231;land;false;marsh;1
662;189;112;231;land;true;plains;1
663;234;193;154;land;false;plains;1
664;232;227;72;land;false;plains;1
665;237;101;211;land;false;plains;1
666;248;212;125;land;false;plains;1
667;228;64;246;land;false;plains;1
668;134;196;186;land;false;plains;1
669;109;211;206;land;false;plains;1
670;155;235;149;land;false;plains;1
671;181;199;248;land;false;plains;1
672;193;237;160;land;true;plains;1
673;207;189;209;land;false;plains;1
674;189;166;245;land;false;plains;1
675;80;176;252;land;false;plains;1
676;242;196;88;land;false;plains;1
677;216;123;197;land;false;plains;1
678;248;214;139;land;true;plains;1
679;133;187;184;land;false;plains;1
680;120;252;192;land;false;plains;1
681;71;243;243;land;false;plains;1
682;128;195;225;land;false;plains;1
683;135;248;228;land;false;plains;1
684;185;183;197;land;true;plains;1
685;245;175;146;land;false;plains;1
686;72;253;242;land;false;plains;1
687;163;116;249;land;false;plains;1
688;217;171;197;land;false;plains;1
689;204;57;252;land;false;plains;1
690;241;200;115;land;false;plains;1
691;242;132;140;land;false;plains;1
692;250;136;243;land;false;plains;1
693;155;231;247;land;false;plains;1
694;125;243;139;land;false;plains;1
695;152;195;189;land;true;plains;1
696;124;249;155;land;false;plains;1
697;98;193;231;land;false;plains;1
698;252;250;216;land;false;plains;1
699;95;194;221;land;false;plains;1
700;237;163;185;land;false;plains;1
701;235;108;208;land;false;plains;1
702;80;250;199;land;true;plains;1
703;98;238;221;land;false;plains;1
704;193;125;243;land;false;plains;1
705;240;89;174;land;false;plains;1
706;187;202;133;land;false;plains;1
707;188;144;208;land;false;plains;1
708;252;223;186;land;false;plains;1
709;179;249;109;land;false;plains;1
710;246;144;157;land;false;hills;1
711;152;230;223;land;true;plains;1
712;179;105;251;land;false;plains;1
713;233;218;204;land;false;plains;1
714;160;202;145;land;false;plains;1
715;235;232;233;land;false;plains;1
716;244;242;106;land;false;plains;1
717;245;225;224;land;false;plains;1
718;196;100;221;land;false;plains;1
719;111;208;241;land;false;plains;1
720;229;115;223;land;false;plains;1
721;98;195;214;land;true;plains;1
722;248;216;102;land;false;plains;1
723;251;174;169;land;false;plains;1
724;196;200;201;land;true;plains;1
725;170;193;164;land;false;plains;1
726;170;136;247;land;false;plains;1
727;233;156;240;land;false;plains;1
728;161;233;200;land;false;plains;1
729;106;249;234;land;false;plains;1
730;215;252;44;land;false;plains;1
731;141;173;230;land;false;plains;1
732;253;169;211;land;false;desert;1
733;215;229;248;land;false;plains;1
734;180;144;210;land;false;plains;1
735;250;179;242;land;true;plains;1
736;227;176;234;land;false;plains;1
737;199;183;178;land;true;plains;1
738;72;225;213;land;false;plains;1
739;149;217;246;land;false;plains;1
740;177;191;171;land;false;plains;1
741;228;150;154;land;false;plains;1
742;168;123;236;land;false;plains;1
743;252;70;189;land;false;plains;1
744;131;166;205;land;true;plains;1
745;218;154;168;land;false;plains;1
746;251;80;246;land;false;plains;1
747;237;230;74;land;false;plains;1
748;154;150;218;land;false;plains;1
749;228;162;117;land;false;plains;1
750;245;225;150;land;false;plains;1
751;229;121;169;land;false;plains;1
752;126;239;242;land;true;plains;1
753;151;167;201;land;false;plains;1
754;93;227;242;land;false;plains;1
755;124;215;167;land;false;plains;1
756;227;112;167;land;false;plains;1
757;169;233;197;land;false;plains;1
758;84;200;235;land;false;plains;1
759;159;243;192;land;false;plains;1
760;166;103;244;land;false;plains;1
761;230;254;102;land;false;plains;1
762;199;253;116;land;false;plains;1
763;243;228;130;land;false;plains;1
764;144;218;175;land;false;urban;1
765;210;130;166;land;false;plains;1
766;191;244;119;land;true;plains;1
767;113;203;244;land;true;plains;1
768;119;218;254;land;false;plains;1
769;169;126;235;land;false;plains;1
770;250;208;222;land;true;plains;1
771;203;234;71;land;false;plains;1
772;158;185;196;land;false;plains;1
773;194;234;197;land;false;plains;1
774;248;226;211;land;true;plains;1
775;254;205;114;land;true;plains;1
776;61;233;254;land;false;plains;1
777;248;196;179;land;false;plains;1
778;243;236;47;land;false;plains;1
779;242;217;228;land;false;plains;1
780;225;237;214;land;false;plains;1
781;75;230;238;land;false;plains;1
782;125;246;175;land;false;hills;1
783;148;192;206;land;true;plains;1
784;113;233;182;land;true;plains;1
785;125;242;252;land;false;plains;1
786;216;210;158;land;false;plains;1
787;99;236;167;land;false;plains;1
788;207;154;160;land;false;plains;1
789;196;154;188;land;false;plains;1
790;148;224;234;land;false;plains;1
791;248;186;137;land;false;plains;1
792;175;93;241;land;false;plains;1
793;232;96;220;land;false;plains;1
794;163;228;209;land;false;plains;1
795;252;157;191;land;false;plains;1
796;244;249;39;land;false;plains;1
797;177;220;188;land;false;plains;1
798;234;84;252;land;true;plains;1
799;228;207;103;land;false;plains;1
800;254;231;95;land;false;plains;1
801;121;253;160;land;false;plains;1
802;226;225;208;land;false;plains;1
803;85;253;171;land;true;plains;1
804;47;241;218;land;false;plains;1
805;174;159;252;land;false;plains;1
806;226;201;216;land;false;plains;1
807;210;79;219;land;false;plains;1
808;243;228;174;land;false;plains;1
809;180;243;193;land;false;plains;1
810;219;248;75;land;false;plains;1
811;248;248;182;land;false;plains;1
812;230;84;191;land;false;plains;1
813;154;213;174;land;false;plains;1
814;254;250;111;land;false;plains;1
815;116;225;254;land;false;plains;1
816;217;177;238;land;false;plains;1
817;140;115;247;land;false;plains;1
818;188;252;173;land;true;plains;1
819;211;176;200;land;false;plains;1
820;213;251;110;land;false;plains;1
821;223;235;239;land;false;plains;1
822;186;179;185;land;false;plains;1
