2;bunker;60.00;13.45;2616.00;4.70;0
2;bunker;29.00;11.32;2536.00;2.54;0
2;bunker;2.00;16.12;2532.00;3.74;0
2;bunker;11.00;11.07;2697.00;0.48;0
2;bunker;9.00;12.05;2668.00;3.14;0
2;bunker;6.00;14.68;2583.00;5.81;0
2;bunker;10.00;11.03;2714.00;2.54;0
2;coastal_bunker;10.00;10.48;2726.00;-4.55;0
2;coastal_bunker;36.00;10.32;2686.00;-3.88;0
2;coastal_bunker;57.00;9.80;2535.00;1.35;0
2;coastal_bunker;91.00;10.40;2632.00;1.47;0
2;coastal_bunker;68.00;11.03;2620.00;0.64;0
2;coastal_bunker;50.00;10.28;2512.00;-4.45;0
2;coastal_bunker;60.00;10.45;2670.00;-3.88;0
2;coastal_bunker;3.00;10.28;2764.00;-3.39;0
2;coastal_bunker;58.00;11.28;2583.00;1.57;0
2;coastal_bunker;23.00;10.57;2697.00;-4.15;0
2;dockyard;49.00;10.43;2676.00;-3.88;0
2;anti_air_building;37.00;10.62;2650.00;2.71;0
2;anti_air_building;6.00;10.65;2738.00;0.55;0
2;anti_air_building;33.00;13.43;2596.00;3.21;0
2;synthetic_refinery;38.00;11.50;2529.00;4.77;0
2;fuel_silo;11.00;13.95;2525.00;1.16;0
2;radar_station;46.00;11.70;2627.00;0.41;0
2;rocket_site;54.00;10.45;2672.00;0.20;0
2;nuclear_reactor;35.00;11.18;2626.00;3.22;0
3;arms_factory;143.00;12.12;2599.00;0.84;0
3;arms_factory;164.00;11.38;2590.00;2.40;0
3;arms_factory;135.00;12.40;2497.00;5.07;0
3;arms_factory;200.00;13.15;2565.00;1.45;0
3;arms_factory;258.00;11.98;2596.00;4.47;0
3;arms_factory;336.00;15.30;2510.00;0.85;0
3;industrial_complex;294.00;14.78;2475.00;3.51;0
3;industrial_complex;181.00;12.57;2533.00;1.35;0
3;industrial_complex;193.00;13.53;2465.00;1.46;0
3;industrial_complex;197.00;11.70;2675.00;5.58;0
3;industrial_complex;302.00;11.80;2434.00;1.96;0
3;industrial_complex;250.00;13.23;2539.00;6.08;0
3;air_base;404.00;11.88;2706.00;6.18;0
3;naval_base;397.00;10.75;2509.00;1.22;17418
3;naval_base;132.00;10.15;2489.00;-1.16;17216
3;naval_base;213.00;10.73;2360.00;-3.93;17032
3;naval_base;153.00;9.65;2443.00;-0.89;17216
3;naval_base;401.00;10.73;2569.00;0.67;17418
3;naval_base;122.00;9.90;2588.00;-1.57;17421
3;naval_base;416.00;10.43;2631.00;1.57;17080
3;naval_base;136.00;9.90;2664.00;-2.08;17321
3;naval_base;243.00;12.15;2313.00;1.05;17203
3;naval_base;344.00;9.65;2298.00;0.38;17323
3;naval_base;295.00;9.50;2379.00;-1.01;17032
3;naval_base;381.00;10.32;2729.00;-3.02;17202
3;naval_base;424.00;10.78;2674.00;-4.66;17080
3;naval_base;118.00;10.23;2502.00;-0.35;17216
3;naval_base;397.00;10.82;2503.00;-3.99;17418
3;naval_base;121.00;10.00;2564.00;-1.61;17263
3;naval_base;197.00;10.23;2411.00;0.19;17032
3;naval_base;106.00;9.50;2629.00;-2.28;17421
3;naval_base;415.00;10.50;2706.00;-4.45;17202
3;naval_base;219.00;9.57;2423.00;-0.20;17032
3;naval_base;250.00;9.50;2414.00;-0.35;17032
3;naval_base;254.00;10.62;2257.00;-1.57;17203
3;naval_base;154.00;9.57;2699.00;-1.94;17321
3;naval_base;371.00;10.82;2729.00;-3.20;17202
3;naval_base;415.00;10.75;2630.00;1.47;17080
3;naval_base;196.00;9.50;2359.00;-1.57;17113
3;bunker;360.00;16.35;2655.00;1.59;0
3;bunker;224.00;13.20;2507.00;4.25;0
3;bunker;294.00;13.70;2541.00;0.99;0
3;bunker;401.00;11.60;2731.00;3.66;0
3;bunker;332.00;11.75;2418.00;0.04;0
3;bunker;228.00;11.65;2627.00;2.70;0
3;bunker;268.00;12.75;2628.00;5.72;0
3;bunker;334.00;13.43;2606.00;0.64;0
3;bunker;365.00;14.00;2586.00;4.76;0
3;bunker;225.00;13.30;2482.00;2.61;0
3;bunker;180.00;12.70;2640.00;2.71;0
3;bunker;278.00;14.32;2504.00;0.55;0
3;bunker;220.00;13.15;2460.00;3.21;0
3;bunker;124.00;14.15;2542.00;4.77;0
3;bunker;154.00;13.80;2569.00;1.16;0
3;bunker;206.00;12.03;2663.00;5.28;0
3;bunker;368.00;13.62;2453.00;0.20;0
3;bunker;249.00;13.30;2439.00;3.22;0
3;bunker;140.00;11.62;2629.00;5.88;0
3;bunker;317.00;11.07;2339.00;2.26;0
3;bunker;256.00;12.35;2562.00;0.11;0
3;bunker;311.00;11.23;2409.00;1.67;0
3;bunker;270.00;14.80;2453.00;5.79;0
3;bunker;194.00;13.45;2574.00;0.71;0
3;bunker;170.00;10.82;2619.00;4.83;0
3;bunker;172.00;15.05;2497.00;0.11;0
3;bunker;176.00;15.75;2506.00;2.78;0
3;bunker;233.00;10.85;2302.00;5.44;0
3;bunker;395.00;13.95;2573.00;2.17;0
3;bunker;276.00;13.65;2531.00;3.38;0
3;bunker;237.00;12.90;2594.00;1.22;0
3;bunker;403.00;10.70;2541.00;5.34;0
3;bunker;148.00;11.78;2597.00;5.45;0
3;bunker;186.00;12.78;2675.00;3.29;0
3;bunker;127.00;10.53;2664.00;5.95;0
3;bunker;315.00;11.93;2443.00;2.33;0
3;bunker;345.00;14.53;2496.00;3.89;0
3;bunker;367.00;14.62;2684.00;1.73;0
3;bunker;353.00;15.12;2395.00;4.40;0
3;bunker;395.00;12.15;2678.00;0.78;0
3;bunker;404.00;11.43;2715.00;2.34;0
3;bunker;192.00;13.88;2495.00;0.18;0
3;bunker;188.00;13.10;2456.00;2.84;0
3;bunker;247.00;11.88;2663.00;5.50;0
3;bunker;338.00;15.38;2522.00;2.24;0
3;bunker;359.00;13.95;2635.00;3.45;0
3;bunker;410.00;11.15;2621.00;1.29;0
3;bunker;317.00;13.75;2569.00;2.85;0
3;bunker;308.00;11.45;2395.00;5.51;0
3;bunker;169.00;10.85;2450.00;1.90;0
3;bunker;408.00;11.82;2634.00;6.02;0
3;bunker;208.00;10.62;2359.00;6.12;0
3;bunker;258.00;10.80;2258.00;3.96;0
3;bunker;197.00;9.50;2358.00;1.80;0
3;coastal_bunker;391.00;10.35;2729.00;-3.02;0
3;coastal_bunker;411.00;10.03;2601.00;1.47;0
3;coastal_bunker;322.00;9.78;2319.00;-0.89;0
3;coastal_bunker;296.00;10.00;2379.00;-1.01;0
3;coastal_bunker;257.00;10.65;2267.00;-1.57;0
3;coastal_bunker;428.00;10.43;2682.00;0.87;0
3;coastal_bunker;207.00;10.12;2360.00;-0.46;0
3;coastal_bunker;232.00;9.68;2289.00;-2.43;0
3;coastal_bunker;153.00;9.65;2443.00;-0.89;0
3;coastal_bunker;142.00;10.28;2482.00;-1.16;0
3;coastal_bunker;197.00;9.50;2353.00;-1.57;0
3;coastal_bunker;224.00;9.55;2426.00;-0.20;0
3;coastal_bunker;406.00;11.12;2589.00;-4.09;0
3;coastal_bunker;120.00;10.15;2519.00;-2.11;0
3;coastal_bunker;115.00;9.50;2600.00;-1.57;0
3;coastal_bunker;103.00;9.50;2634.00;-2.28;0
3;coastal_bunker;417.00;10.90;2661.00;1.57;0
3;coastal_bunker;132.00;10.48;2668.00;-2.08;0
3;coastal_bunker;155.00;10.50;2701.00;-1.94;0
3;coastal_bunker;399.00;10.55;2511.00;1.22;0
3;coastal_bunker;122.00;11.70;2565.00;-1.61;0
3;coastal_bunker;179.00;9.55;2435.00;-1.17;0
3;coastal_bunker;361.00;10.23;2734.00;-3.20;0
3;coastal_bunker;424.00;10.78;2674.00;-4.66;0
3;coastal_bunker;394.00;10.20;2492.00;-3.99;0
3;coastal_bunker;253.00;9.50;2412.00;-0.35;0
3;dockyard;154.00;9.90;2694.00;-1.94;0
3;anti_air_building;186.00;13.28;2495.00;0.92;0
3;anti_air_building;177.00;11.23;2699.00;3.59;0
3;anti_air_building;300.00;13.70;2614.00;6.25;0
3;synthetic_refinery;310.00;12.93;2454.00;2.64;0
3;fuel_silo;237.00;13.03;2533.00;5.65;0
3;radar_station;266.00;14.65;2498.00;3.53;0
3;rocket_site;279.00;13.85;2570.00;4.70;0
3;nuclear_reactor;327.00;11.93;2372.00;2.54;0
4;arms_factory;851.00;10.70;2679.00;5.07;0
4;arms_factory;802.00;10.70;2689.00;1.45;0
4;arms_factory;844.00;10.70;2623.00;4.47;0
4;arms_factory;823.00;10.60;2656.00;0.85;0
4;arms_factory;811.00;10.75;2655.00;3.51;0
4;arms_factory;866.00;10.50;2596.00;1.35;0
4;industrial_complex;812.00;11.05;2679.00;1.46;0
4;industrial_complex;795.00;10.98;2659.00;5.58;0
4;industrial_complex;799.00;10.55;2605.00;1.96;0
4;industrial_complex;815.00;10.98;2643.00;6.08;0
4;industrial_complex;827.00;10.70;2626.00;6.18;0
4;industrial_complex;884.00;10.40;2667.00;4.02;0
4;air_base;871.00;10.85;2607.00;0.41;0
4;naval_base;811.00;9.50;2591.00;-0.29;17273
4;naval_base;808.00;10.07;2698.00;-3.46;17102
4;naval_base;885.00;10.43;2685.00;-4.41;17392
4;naval_base;917.00;10.45;2615.00;1.48;17041
4;naval_base;783.00;9.50;2694.00;-1.96;17104
4;naval_base;865.00;9.55;2591.00;-0.39;17273
4;naval_base;846.00;10.43;2665.00;-2.84;17102
4;naval_base;892.00;9.57;2691.00;-1.57;17392
4;bunker;907.00;10.88;2639.00;1.52;0
4;bunker;803.00;11.10;2657.00;4.19;0
4;bunker;823.00;10.90;2637.00;2.03;0
4;bunker;838.00;10.62;2592.00;5.05;0
4;bunker;867.00;11.20;2679.00;6.25;0
4;bunker;836.00;10.50;2668.00;4.09;0
4;bunker;894.00;9.60;2687.00;0.47;0
4;bunker;798.00;10.60;2695.00;2.04;0
4;coastal_bunker;772.00;9.73;2683.00;-1.96;0
4;coastal_bunker;853.00;9.62;2588.00;-0.39;0
4;coastal_bunker;821.00;9.53;2683.00;-2.84;0
4;coastal_bunker;883.00;10.00;2690.00;-4.41;0
4;coastal_bunker;813.00;9.90;2591.00;-0.29;0
4;coastal_bunker;894.00;9.70;2688.00;-1.57;0
4;coastal_bunker;804.00;9.78;2712.00;-3.46;0
4;coastal_bunker;925.00;10.70;2627.00;1.48;0
4;dockyard;775.00;10.50;2697.00;-1.96;0
4;anti_air_building;815.00;10.50;2686.00;4.25;0
4;anti_air_building;844.00;10.50;2641.00;0.99;0
4;anti_air_building;861.00;10.62;2599.00;3.66;0
4;synthetic_refinery;815.00;11.20;2649.00;0.04;0
4;fuel_silo;811.00;10.57;2662.00;2.70;0
4;radar_station;850.00;10.62;2651.00;0.18;0
4;rocket_site;885.00;10.98;2633.00;0.64;0
4;nuclear_reactor;816.00;11.03;2629.00;4.76;0
5;arms_factory;1734.00;11.10;1253.00;4.47;0
5;arms_factory;1762.00;11.98;1252.00;0.85;0
5;arms_factory;1767.00;11.90;1216.00;3.51;0
5;arms_factory;1667.00;11.30;1188.00;1.35;0
5;arms_factory;1803.00;12.32;1292.00;1.46;0
5;arms_factory;1705.00;11.00;1207.00;5.58;0
5;industrial_complex;1751.00;11.10;1288.00;1.96;0
5;industrial_complex;1759.00;10.90;1318.00;6.08;0
5;industrial_complex;1628.00;11.03;1219.00;6.18;0
5;industrial_complex;1742.00;11.55;1222.00;4.02;0
5;industrial_complex;1734.00;11.78;1201.00;0.41;0
5;industrial_complex;1739.00;10.98;1266.00;3.07;0
5;air_base;1690.00;11.12;1198.00;6.09;0
5;bunker;1758.00;11.00;1333.00;5.13;0
5;bunker;1756.00;12.03;1225.00;1.52;0
5;bunker;1778.00;11.10;1337.00;4.54;0
5;bunker;1757.00;11.10;1324.00;5.74;0
5;bunker;1768.00;10.95;1325.00;3.58;0
5;bunker;1728.00;11.15;1218.00;5.14;0
5;bunker;1748.00;10.95;1323.00;1.52;0
5;bunker;1812.00;12.60;1310.00;4.19;0
5;bunker;1762.00;11.80;1244.00;2.03;0
5;bunker;1808.00;11.70;1322.00;5.05;0
5;bunker;1677.00;11.15;1204.00;6.25;0
5;bunker;1778.00;12.20;1239.00;4.09;0
5;bunker;1668.00;11.60;1208.00;0.47;0
5;bunker;1648.00;11.25;1195.00;2.04;0
5;bunker;1665.00;11.25;1174.00;4.70;0
5;bunker;1775.00;11.65;1213.00;2.54;0
5;bunker;1761.00;12.03;1232.00;3.74;0
5;bunker;1670.00;11.43;1161.00;0.48;0
5;bunker;1771.00;11.53;1281.00;3.14;0
5;bunker;1797.00;11.50;1336.00;5.81;0
5;bunker;1773.00;11.12;1303.00;2.54;0
5;bunker;1817.00;12.93;1293.00;5.21;0
5;bunker;1670.00;11.40;1220.00;1.59;0
5;bunker;1737.00;11.18;1250.00;4.25;0
5;bunker;1746.00;11.20;1279.00;0.99;0
5;bunker;1688.00;10.90;1233.00;3.66;0
5;bunker;1623.00;10.98;1218.00;0.04;0
5;bunker;1697.00;11.35;1178.00;2.70;0
5;bunker;1612.00;10.75;1224.00;5.72;0
5;bunker;1683.00;11.10;1199.00;0.64;0
5;bunker;1698.00;11.20;1204.00;4.76;0
5;bunker;1821.00;11.62;1328.00;2.61;0
5;bunker;1677.00;11.60;1172.00;2.71;0
5;bunker;1719.00;11.35;1198.00;0.55;0
5;bunker;1739.00;11.40;1219.00;3.21;0
5;bunker;1709.00;11.38;1180.00;4.77;0
5;bunker;1825.00;12.98;1311.00;1.16;0
5;bunker;1790.00;12.40;1269.00;5.28;0
5;bunker;1783.00;11.50;1329.00;0.20;0
5;bunker;1796.00;13.62;1283.00;3.22;0
5;bunker;1746.00;11.53;1246.00;5.88;0
5;bunker;1636.00;11.12;1214.00;2.26;0
5;bunker;1692.00;10.98;1229.00;0.11;0
5;bunker;1734.00;11.75;1203.00;1.67;0
5;bunker;1720.00;11.12;1232.00;5.79;0
5;bunker;1791.00;11.48;1324.00;0.71;0
5;bunker;1761.00;10.90;1303.00;4.83;0
5;bunker;1630.00;10.98;1209.00;0.11;0
5;bunker;1717.00;11.30;1244.00;2.78;0
5;bunker;1753.00;11.10;1286.00;5.44;0
5;bunker;1735.00;11.10;1262.00;2.17;0
5;bunker;1693.00;10.98;1245.00;3.38;0
5;bunker;1761.00;11.12;1281.00;1.22;0
5;bunker;1658.00;11.30;1202.00;5.34;0
5;bunker;1642.00;11.15;1207.00;5.45;0
5;bunker;1764.00;11.32;1273.00;3.29;0
5;bunker;1703.00;11.20;1210.00;5.95;0
5;bunker;1655.00;11.00;1184.00;2.33;0
5;bunker;1738.00;11.48;1226.00;3.89;0
5;bunker;1794.00;11.00;1342.00;1.73;0
5;bunker;1760.00;11.82;1252.00;4.40;0
5;bunker;1670.00;11.20;1231.00;0.78;0
5;bunker;1799.00;11.45;1311.00;2.34;0
5;bunker;1790.00;12.55;1292.00;0.18;0
5;bunker;1712.00;10.85;1240.00;2.84;0
5;bunker;1776.00;12.38;1262.00;5.50;0
5;bunker;1684.00;11.38;1185.00;2.24;0
5;bunker;1750.00;11.53;1236.00;3.45;0
5;bunker;1837.00;12.73;1327.00;1.29;0
5;bunker;1708.00;11.05;1224.00;2.85;0
5;bunker;1773.00;11.18;1350.00;5.51;0
5;bunker;1708.00;10.78;1254.00;1.90;0
5;bunker;1650.00;11.07;1217.00;6.02;0
5;bunker;1752.00;11.20;1298.00;6.12;0
5;bunker;1728.00;10.90;1261.00;3.96;0
5;bunker;1684.00;11.15;1211.00;1.80;0
5;bunker;1790.00;11.45;1313.00;4.46;0
5;bunker;1752.00;11.75;1210.00;6.03;0
5;anti_air_building;1775.00;11.10;1331.00;2.41;0
5;anti_air_building;1652.00;11.05;1177.00;0.25;0
5;anti_air_building;1758.00;10.90;1318.00;1.45;0
5;synthetic_refinery;1761.00;10.80;1315.00;4.47;0
5;fuel_silo;1741.00;11.57;1222.00;0.85;0
5;radar_station;1728.00;11.10;1256.00;4.98;0
5;rocket_site;1709.00;11.20;1241.00;5.08;0
5;nuclear_reactor;1689.00;11.07;1198.00;2.92;0
6;arms_factory;87.00;10.80;1439.00;1.35;0
6;arms_factory;132.00;11.10;1366.00;1.46;0
6;arms_factory;15.00;10.50;1509.00;5.58;0
6;arms_factory;45.00;10.60;1517.00;1.96;0
6;arms_factory;125.00;11.10;1452.00;6.08;0
6;arms_factory;30.00;10.60;1435.00;6.18;0
6;industrial_complex;25.00;10.70;1385.00;4.02;0
6;industrial_complex;101.00;10.53;1549.00;0.41;0
6;industrial_complex;4.00;10.90;1339.00;3.07;0
6;industrial_complex;26.00;10.70;1363.00;6.09;0
6;industrial_complex;103.00;10.80;1397.00;2.47;0
6;industrial_complex;130.00;12.25;1508.00;5.13;0
6;air_base;111.00;10.90;1478.00;1.52;0
6;naval_base;2.00;10.25;1646.00;-3.08;17043
6;naval_base;121.00;11.30;1531.00;-4.55;17138
6;naval_base;27.00;10.32;1547.00;-3.04;17293
6;naval_base;147.00;11.07;1483.00;-4.39;17138
6;naval_base;140.00;10.25;1440.00;1.43;17195
6;naval_base;143.00;10.57;1419.00;-3.43;17195
6;naval_base;21.00;10.40;1549.00;-3.61;17293
6;bunker;10.00;10.70;1435.00;6.25;0
6;bunker;97.00;11.70;1541.00;4.09;0
6;bunker;72.00;10.60;1517.00;0.47;0
6;bunker;3.00;10.40;1558.00;2.04;0
6;bunker;115.00;10.90;1468.00;4.70;0
6;bunker;117.00;12.55;1509.00;2.54;0
6;bunker;131.00;11.28;1465.00;3.74;0
6;bunker;6.00;10.90;1339.00;0.48;0
6;bunker;4.00;10.50;1473.00;3.14;0
6;bunker;61.00;10.45;1348.00;5.81;0
6;bunker;37.00;10.43;1490.00;2.54;0
6;bunker;4.00;10.40;1499.00;5.21;0
6;bunker;133.00;11.10;1359.00;1.59;0
6;bunker;44.00;10.60;1419.00;4.25;0
6;bunker;113.00;11.00;1380.00;0.99;0
6;bunker;93.00;10.70;1386.00;3.66;0
6;bunker;108.00;11.00;1430.00;0.04;0
6;bunker;47.00;10.40;1541.00;2.70;0
6;bunker;58.00;10.55;1383.00;5.72;0
6;bunker;27.00;10.80;1331.00;0.64;0
6;coastal_bunker;108.00;10.57;1545.00;-4.55;0
6;coastal_bunker;144.00;11.35;1492.00;-4.39;0
6;coastal_bunker;148.00;10.57;1394.00;-3.43;0
6;coastal_bunker;144.00;9.57;1444.00;1.43;0
6;coastal_bunker;45.00;10.38;1543.00;-3.04;0
6;coastal_bunker;18.00;10.32;1551.00;0.32;0
6;coastal_bunker;23.00;10.32;1549.00;-3.61;0
6;dockyard;10.00;10.65;1558.00;0.32;0
6;anti_air_building;20.00;10.70;1428.00;0.20;0
6;anti_air_building;84.00;10.80;1393.00;3.22;0
6;anti_air_building;106.00;11.05;1545.00;5.88;0
6;synthetic_refinery;18.00;10.90;1329.00;2.26;0
6;fuel_silo;50.00;10.60;1353.00;0.11;0
6;radar_station;81.00;10.90;1470.00;3.30;0
6;rocket_site;103.00;11.12;1500.00;5.79;0
6;nuclear_reactor;96.00;10.95;1469.00;0.71;0
7;arms_factory;925.00;11.10;1529.00;5.58;0
7;arms_factory;929.00;11.10;1536.00;1.96;0
7;arms_factory;923.00;11.00;1518.00;6.08;0
7;arms_factory;935.00;11.10;1528.00;6.18;0
7;arms_factory;951.00;11.00;1532.00;4.02;0
7;arms_factory;943.00;11.00;1552.00;0.41;0
7;industrial_complex;908.00;11.20;1533.00;3.07;0
7;industrial_complex;935.00;11.07;1524.00;6.09;0
7;industrial_complex;975.00;10.80;1565.00;2.47;0
7;industrial_complex;938.00;10.95;1541.00;5.13;0
7;industrial_complex;965.00;10.90;1570.00;1.52;0
7;industrial_complex;982.00;10.80;1553.00;4.54;0
7;air_base;965.00;10.90;1548.00;5.74;0
7;bunker;961.00;11.00;1563.00;5.14;0
7;bunker;964.00;10.88;1545.00;1.52;0
7;bunker;970.00;10.90;1577.00;4.19;0
7;bunker;930.00;11.10;1535.00;2.03;0
7;bunker;948.00;10.90;1529.00;5.05;0
7;bunker;947.00;11.05;1548.00;6.25;0
7;bunker;949.00;11.00;1535.00;4.09;0
7;bunker;926.00;11.00;1516.00;0.47;0
7;bunker;907.00;11.20;1533.00;2.04;0
7;anti_air_building;939.00;11.07;1537.00;4.70;0
7;anti_air_building;944.00;10.98;1526.00;2.54;0
7;anti_air_building;972.00;10.80;1569.00;3.74;0
7;synthetic_refinery;952.00;10.93;1549.00;0.48;0
7;fuel_silo;966.00;10.85;1577.00;3.14;0
7;radar_station;943.00;11.07;1545.00;1.40;0
7;rocket_site;970.00;10.88;1563.00;2.54;0
7;nuclear_reactor;957.00;10.90;1559.00;5.21;0
8;arms_factory;517.00;13.60;1688.00;6.08;0
8;arms_factory;506.00;12.85;1679.00;6.18;0
8;arms_factory;477.00;18.90;1674.00;4.02;0
8;arms_factory;508.00;13.80;1662.00;0.41;0
8;arms_factory;494.00;15.90;1700.00;3.07;0
8;arms_factory;495.00;12.05;1689.00;6.09;0
8;industrial_complex;501.00;12.98;1680.00;2.47;0
8;industrial_complex;496.00;13.62;1674.00;5.13;0
8;industrial_complex;503.00;13.28;1663.00;1.52;0
8;industrial_complex;513.00;12.85;1651.00;4.54;0
8;industrial_complex;499.00;12.45;1687.00;5.74;0
8;industrial_complex;520.00;15.23;1680.00;3.58;0
8;air_base;485.00;15.05;1675.00;5.14;0
8;bunker;516.00;13.57;1652.00;4.19;0
8;anti_air_building;497.00;12.20;1688.00;2.03;0
8;anti_air_building;496.00;12.80;1681.00;5.05;0
8;anti_air_building;505.00;13.00;1675.00;6.25;0
8;synthetic_refinery;509.00;13.62;1665.00;4.09;0
8;fuel_silo;516.00;13.62;1653.00;0.47;0
8;radar_station;501.00;13.50;1678.00;3.34;0
8;rocket_site;493.00;12.38;1682.00;4.70;0
8;nuclear_reactor;478.00;17.20;1676.00;2.54;0
9;arms_factory;846.00;11.70;1645.00;4.02;0
9;arms_factory;838.00;11.70;1649.00;0.41;0
9;arms_factory;836.00;11.80;1661.00;3.07;0
9;arms_factory;850.00;11.80;1650.00;6.09;0
9;arms_factory;849.00;11.73;1657.00;2.47;0
9;arms_factory;851.00;11.65;1633.00;5.13;0
9;industrial_complex;848.00;11.75;1637.00;1.52;0
9;industrial_complex;839.00;11.80;1657.00;4.54;0
9;industrial_complex;838.00;11.60;1633.00;5.74;0
9;industrial_complex;825.00;11.70;1659.00;3.58;0
9;industrial_complex;856.00;11.80;1645.00;5.14;0
9;industrial_complex;844.00;11.65;1644.00;1.52;0
9;air_base;843.00;11.73;1650.00;4.19;0
9;bunker;833.00;11.80;1657.00;5.05;0
9;bunker;840.00;11.60;1635.00;6.25;0
9;bunker;828.00;11.60;1659.00;4.09;0
9;bunker;844.00;11.68;1630.00;0.47;0
9;bunker;854.00;11.60;1632.00;2.04;0
9;bunker;850.00;11.78;1637.00;4.70;0
9;bunker;846.00;11.62;1628.00;2.54;0
9;bunker;849.00;11.73;1657.00;3.74;0
9;bunker;842.00;11.80;1659.00;0.48;0
9;bunker;847.00;11.70;1647.00;3.14;0
9;bunker;856.00;11.80;1648.00;5.81;0
9;anti_air_building;835.00;11.57;1639.00;2.54;0
9;anti_air_building;848.00;11.78;1657.00;5.21;0
9;anti_air_building;838.00;11.68;1642.00;1.59;0
9;synthetic_refinery;844.00;11.70;1645.00;4.25;0
9;fuel_silo;839.00;11.80;1657.00;0.99;0
9;radar_station;843.00;11.68;1646.00;5.75;0
9;rocket_site;849.00;11.75;1650.00;0.04;0
9;nuclear_reactor;856.00;11.80;1645.00;2.70;0
10;arms_factory;4245.00;10.85;1342.00;3.07;0
10;arms_factory;4163.00;12.80;1709.00;6.09;0
